event_name,contract_address,event_arguments,transaction_hash,block_number,block_hash,log_index,transaction_index,poolAddress,poolType,nft,bondingCurve,fee,delta
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xb149B7754197A99a62BCE1Fe3b06309cb40fE248'},0x2294003a296ff7cfca23608e3e0fac22af994a95c0217abc79b33f694c0ce18c,14663650,0xe12f8b2c8a8ddfe79c3453dbf7286d6ab300c346d58229efcd3e65be62e3bfd8,200,219,0xb149B7754197A99a62BCE1Fe3b06309cb40fE248,2,0x0c2E57EFddbA8c768147D1fdF9176a0A6EBd5d83,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,19000000000000000,50000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x628eE9e454ead43F38C2Af03726D295A2f0d17d0'},0x1b3b4183b14c2d03ec6f47d5f92e927b02ba43ec03cbb85357a37804b0ee681e,14664472,0x5a776cdefc76cb68cf62a5679491ad15ba4c412e9072136b459fec8c3d5a241f,268,168,0x628eE9e454ead43F38C2Af03726D295A2f0d17d0,2,0xCa7cA7BcC765F77339bE2d648BA53ce9c8a262bD,0x432f962D8209781da23fB37b6B59ee15dE7d9841,150000000000000000,1015000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x4a0d159356a1Fb6C5A7beA8871EeEE8E65c87751'},0xf18c4577b374e1eecf7bd02661b61835f803026ffa9eabad8d748cac400d5933,14719026,0xe628c3b0dd88c24b65107bbcc827ba478f75a78632bc5a44ef902347e9d5bc8c,240,184,0x4a0d159356a1Fb6C5A7beA8871EeEE8E65c87751,2,0x5Af0D9827E0c53E4799BB226655A1de152A425a5,0x432f962D8209781da23fB37b6B59ee15dE7d9841,0,1030000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x68325a925f4dE169B083d4401353cEa59B1DEe23'},0x83efe653e6a05f9317b2ba690b2b59af376820a8eeb02c77467e9460920f9a36,14721382,0x35f9f56abf8fc0549e67115223790833de1bb07d70ff0dcedec2da07ce38b7cb,193,109,0x68325a925f4dE169B083d4401353cEa59B1DEe23,2,0xCa21d4228cDCc68D4e23807E5e370C07577Dd152,0x432f962D8209781da23fB37b6B59ee15dE7d9841,200000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x910bD33634389EAD54D2D34b2063c0F452F762a3'},0xed9b905caa6535a961a2303ea6c6eeafa7df468b81611f25bef2a4d4ba436f13,14721400,0x73de95366179611c6dee4a3708af5b0c9e50fe684c7a41fb7e51b73ac7c2e179,95,163,0x910bD33634389EAD54D2D34b2063c0F452F762a3,2,0xCa21d4228cDCc68D4e23807E5e370C07577Dd152,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,20000000000000000,10000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x65FD371F92A797ccfFD245Ae279Ba55AE9334d56'},0xdde55dab0081b63fdc3d21357efebf005a600258b319873f3e00e554c2e48cb2,14770463,0x39887006bc273492b880004e56b5b60369b20e4880d73bbcb2218e0b6f6dd83a,15,8,0x65FD371F92A797ccfFD245Ae279Ba55AE9334d56,2,0x5Af0D9827E0c53E4799BB226655A1de152A425a5,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000000,1020000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xc4EfE286Aa92d9fdf9BA0c7e5740806Aa65166ff'},0x5a8863a03b1bcfe16d485e909af4746e675c0e8494acc73ec94c278d7de89d27,14787489,0x464bfffdc9003efcc025a5aa152eef87a7ee7f275910e015386106cd925d0a98,221,143,0xc4EfE286Aa92d9fdf9BA0c7e5740806Aa65166ff,2,0xCa7cA7BcC765F77339bE2d648BA53ce9c8a262bD,0x432f962D8209781da23fB37b6B59ee15dE7d9841,30000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x83C3994B1F6472B84E216a66B124a93EFC748678'},0xb350b082556ab50ceaf5651479909a9263c5c5bf0be987d9373ec8a9e50469d8,14787879,0x3e0dd4bbdc0638525e861b70942bc5bb2c33e671fbeca5d7ce01af745e37a1a4,41,11,0x83C3994B1F6472B84E216a66B124a93EFC748678,2,0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258,0x432f962D8209781da23fB37b6B59ee15dE7d9841,0,1001000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xfd0f80127f8cAB21E83A93DD738414D43ea88e82'},0x0112901bb32cad5d25b17831370e3637f2797369fe69ab9768af7502cfd3246a,14855151,0x8650d21b997bf06bda2265459256cae69c22563d526fbc8d712ce4243d3c6574,180,104,0xfd0f80127f8cAB21E83A93DD738414D43ea88e82,2,0x4eCD988f2861E479f7eb2E94BbB48709b9A2cB5B,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1200000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xD71958A1A3Ed0E98fB39B44e05F6BD2b2Da764BA'},0x6dcee2553ff132df13ace92488f24372cb162709602313e6fd28d2f8e9e8a3b5,14874659,0xfbe460055b1176aabb42cb0d8c1d051e49b51f869134f2459c89739d2bdf21f2,530,334,0xD71958A1A3Ed0E98fB39B44e05F6BD2b2Da764BA,2,0x5Af0D9827E0c53E4799BB226655A1de152A425a5,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xf9da42Be0b4244A673f90285e1efB0c76C711C34'},0x5d43b90bcafbe95e2e6b3f8f98bddb42ac72d7c4b9264179aa829b47f0a582c2,14923537,0x9fd8be5d871202da4490344681725c96d0e07f84e34bf2978d38df406cade40f,365,90,0xf9da42Be0b4244A673f90285e1efB0c76C711C34,2,0xCa7cA7BcC765F77339bE2d648BA53ce9c8a262bD,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,10000000000000000,10000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6eECFA1FCF654a752Bb880F8f9965E723907b645'},0x8dfadba4750e522be53f14ec31ee93307b3a0e84bd80d1b6b6d275e196048683,14980741,0x01482ca4b72b32a4e79921dbc90baf9259522be3cc3a94ee70a8ef68eb3839e5,96,52,0x6eECFA1FCF654a752Bb880F8f9965E723907b645,2,0xeF1a89cbfAbE59397FfdA11Fc5DF293E9bC5Db90,0x432f962D8209781da23fB37b6B59ee15dE7d9841,85000000000000000,1030000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xF081ec122bCF06cE352F94d3B899a26CFaB65940'},0xc4e5ea10c5fcdba9c69c308372750c63b58cf5401eb2ee76532c229483ecde5b,14990168,0x663185d3d927fa02831bae7030e372a95512f475b307dd32c792c27d9b8faf39,144,64,0xF081ec122bCF06cE352F94d3B899a26CFaB65940,2,0x134460d32fc66A6d84487C20DCD9fdcF92316017,0x432f962D8209781da23fB37b6B59ee15dE7d9841,250000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x61A0fAf495875b9ECDb85c765632e6fD38D8184E'},0x154a6cb2e44bd25ee0842891a900dff5ca592320d3568442a3ca83dfe1a22187,15006849,0x2bc17415ba133104937a9be71366c005998c2754809c4994c693404ad7df28dc,83,73,0x61A0fAf495875b9ECDb85c765632e6fD38D8184E,2,0x4b1e130AE84c97b931FFBE91eAd6B1da16993D45,0x432f962D8209781da23fB37b6B59ee15dE7d9841,6900000000000000,1420000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x8E6D4ae680448ACD3658e6333D40ebad14CbD3DE'},0xfc8315a40b56c5cb7393b2dd5946595d41c6bef09a3898bd588bb908545e3ba4,15007260,0x5aec75446c9639ff57a6cc12fe58915e2f067149a06356e40e21302f5468aa0a,150,106,0x8E6D4ae680448ACD3658e6333D40ebad14CbD3DE,2,0x31385d3520bCED94f77AaE104b406994D8F2168C,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,6900000000000000,80000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xadBa845b70849608ee8B8Ee2Ac0363E6FE599ca2'},0x155b0de118f8a6618d3829fd72d926feeda1d777ab1c29cd9fd80fb3ce12c34e,15014613,0x1d732fc07ad35895d8929e9ef46cc2920c64b94966c8ab97b13aa2b6a471c8e8,75,56,0xadBa845b70849608ee8B8Ee2Ac0363E6FE599ca2,2,0xeF1a89cbfAbE59397FfdA11Fc5DF293E9bC5Db90,0x432f962D8209781da23fB37b6B59ee15dE7d9841,75000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xd2af9Be3e2787f21e9Fe9388b78eBe0d2D5Ea0Ac'},0x8c87b553e13b20c32028845c7ff8f57247e769a17185e163bb0f2e8de1b8300b,15040910,0x6f61bde79de0fe1e3c2bb3015f88ecdcbeff742a192546862c8f78254744a9ec,62,72,0xd2af9Be3e2787f21e9Fe9388b78eBe0d2D5Ea0Ac,2,0x9fdb31F8CE3cB8400C7cCb2299492F2A498330a4,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x1f3826d99087e21AE2958e906aF2a30EF36a3Cfc'},0x33d361419572c0b3b2f04988a8a2239479928687b33bb3f4f5f55cf3ac3b2d62,15048415,0x823dbb88af0c407bcff87e3784edb13f3c5827f99c945358e8e0103fdd433aab,259,214,0x1f3826d99087e21AE2958e906aF2a30EF36a3Cfc,2,0x62eb144FE92Ddc1B10bCAde03A0C09f6FBffBffb,0x432f962D8209781da23fB37b6B59ee15dE7d9841,100000000000000000,1750000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xeEF993dcA0888BCa399De1c6F285ec53fB04Ca77'},0x654a6b17bbb39fd950c44d14a607ae1e9c14e997a636cf6ded1f3e0e49a7a4e7,15048454,0xc41e0cd8137489e04d5d7fd8e42620877945178bba2c4dd157968e390b92f0cd,98,123,0xeEF993dcA0888BCa399De1c6F285ec53fB04Ca77,2,0xfEe84e716845ec7423c863fc72881804F8BD8441,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1250000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xf799045BE85e562e5c4Efba6FdfBc558BE4ea17C'},0xf46996cb9ed9f7c5a74b08bc714ba60e033b66321c08661a87090a2f5a134753,15057275,0x56320f3c06d21f0c514e498afb364085de61e2c10e6532bfc4949ba7d3075939,270,79,0xf799045BE85e562e5c4Efba6FdfBc558BE4ea17C,2,0xc9Cb0FEe73f060Db66D2693D92d75c825B1afdbF,0x432f962D8209781da23fB37b6B59ee15dE7d9841,25000000000000000,1690000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x45014078872C59E6c958AD5a92B368F21139AfBE'},0x62fe8ec217b6549b5eee2fa523b68c24cadfa786bfbc96e6acfd3c442e9c9511,15088689,0x7f9856d5fe732bf71933887dd3ff2fe86cdcb7dc56fa3d7695004f2820c44724,314,261,0x45014078872C59E6c958AD5a92B368F21139AfBE,2,0xdCe2fc2857beCD024FED829ACA54ea5C207A4332,0x432f962D8209781da23fB37b6B59ee15dE7d9841,5000000000000000,1120000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x520cEBD6e7e47550d0d109Ecda345b6B13D35324'},0x582bab12b9eb4db4a7859d6ebc3193a1ef773dbdc37678a231681c43fe1cb5e1,15091452,0xe0ebb9422ea0a5593c0750199b0e99dda4893c91100303a0cf48820e277f798c,65,22,0x520cEBD6e7e47550d0d109Ecda345b6B13D35324,2,0x521f9C7505005CFA19A8E5786a9c3c9c9F5e6f42,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,50000000000000000,25000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x74b4645411888D6867b7D56F1570a5E3a10070f9'},0x061f3634b1ea8ee147d868d7f89406c26f1df681018e77e9bcb1581c19e5827f,15095200,0x351cba27f101bac4d88dcf635a4e792e9a1cc7160b442d439b6492d575416ba8,436,145,0x74b4645411888D6867b7D56F1570a5E3a10070f9,2,0x4eCD988f2861E479f7eb2E94BbB48709b9A2cB5B,0x432f962D8209781da23fB37b6B59ee15dE7d9841,800000000000000000,1500000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x1962a98075587fdd8Ad2ce854922dD882310ceCA'},0x741066fc30db2de259e32aea5bba1dbd79dcee7e2b0863d4aefc6362f1949868,15099861,0xf3d2c9420fe9faa2a6b9fdeade898499407c019b6656b22de2ad0a2f131601e8,63,69,0x1962a98075587fdd8Ad2ce854922dD882310ceCA,2,0x9A4b320418544b4Da92C38d2a6E2de09d5B0287A,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,50000000000000000,10000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6753176a4a581F721658d905AD133679FEC0346b'},0x68ebd5052b57b3a65dc59a1f7233450bab65339587dd260c6edf5543b9194cac,15102851,0xa4d9b927ef48d4e9013fa4533306330eaebacd78a8f34204add7205f4216e63f,199,80,0x6753176a4a581F721658d905AD133679FEC0346b,2,0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1070000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x1c0bD222BBeB426Af37946815C47Ea8db9E63c3c'},0x8fb5f2b157e763e343d1389c4044532d72398735247e9a48a80c2f98b51a43e7,15102899,0x307f9152bfbe8a4fd5a98cf0f47d663c13277c648e19db23a900c76115f86394,145,58,0x1c0bD222BBeB426Af37946815C47Ea8db9E63c3c,2,0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258,0x432f962D8209781da23fB37b6B59ee15dE7d9841,20000000000000000,1040000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xEff56515A753D10F7c4AB798C0c2976AEA03040B'},0xabc64da978da9dcbf3c49a27eb6a6296a85c935163f50ae1bbc72c6c6fc600ee,15102989,0x05469ece8347c41b9b5fa22076f1f7fcd53cc3f08be7479fb97c73f76ebe9e90,209,69,0xEff56515A753D10F7c4AB798C0c2976AEA03040B,2,0xeF1a89cbfAbE59397FfdA11Fc5DF293E9bC5Db90,0x432f962D8209781da23fB37b6B59ee15dE7d9841,49000000000000000,1025000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xf990309d9A1cd21BF9e1B381092E590eE9984Fa8'},0x3a02e60c364b35f8c8b3d471f7673e92734c8eba2c73a2aed1e1a4e5c5ee8a30,15103126,0x4877951d30e678746ba0e50cade2b7994d6b05fab881bb71a7f0167f045f7e53,72,45,0xf990309d9A1cd21BF9e1B381092E590eE9984Fa8,2,0x521f9C7505005CFA19A8E5786a9c3c9c9F5e6f42,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1250000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x179F5c0f531B06CEC4e206041Ac012396Ec6eC98'},0x8a39c4c9f00c2c483e9b0ceefa9b4c82e200724c70f11828ccfd06990f11b9b4,15103145,0x70b6f5c5c623e6bdb3fe4671bff6c60451623afae6da420c04085e3c0e6d1d21,81,12,0x179F5c0f531B06CEC4e206041Ac012396Ec6eC98,2,0x4b10701Bfd7BFEdc47d50562b76b436fbB5BdB3B,0x432f962D8209781da23fB37b6B59ee15dE7d9841,20000000000000000,1040000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xc98e7336F008028BAC5191A5C4244BCF41283524'},0xf7f7f493a083497aab9d794def282b919a64afe319fd9add98cbc41309966a7f,15103329,0x20c8c8e3e2893b633391564191d240eee23904fdf203c61db4f7b5b422741ee1,171,89,0xc98e7336F008028BAC5191A5C4244BCF41283524,2,0x306b1ea3ecdf94aB739F1910bbda052Ed4A9f949,0x432f962D8209781da23fB37b6B59ee15dE7d9841,20000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xf2092988B3D5437C0EDcb5334ad0f4f8779fB4bE'},0x27ca39280b3142ca02cecbb787fa36364633144c9c27709f60e76f2e86a25071,15103342,0x139f81d25c3867adae2a285682ba81c17099104476b5f235e089a36a834b5e87,351,139,0xf2092988B3D5437C0EDcb5334ad0f4f8779fB4bE,2,0x4eDcD9491799bc9b13e688c7ef11356C34d739A6,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000000,1250000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6572c28A2C644Ccf48c3E1622b5Efb5f1fAC0011'},0x18dabf97345aa3620f871ac14b632e0b53b026fb0872daa0a4aab6aaea13f0f9,15103431,0xcee4c7a2270474c5066b1da646a38e8b8dd4c57d3d36308bdebeef9d2dc3006e,59,49,0x6572c28A2C644Ccf48c3E1622b5Efb5f1fAC0011,2,0x24d603b281b5C98145FECc2056c7a7BE1b5766EE,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,50000000000000000,4000000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xaFFC00067991E51e51a5246fB786E577870Da104'},0xc11d70b56f24a915685d3270c3dd9c7f40ab6271bd49cef9b98c44f65a884c0f,15103493,0x85824b4a5adbc252a6d187a99e35d6580b2a35818f7e418b378ae83f5d024274,237,169,0xaFFC00067991E51e51a5246fB786E577870Da104,2,0xCa21d4228cDCc68D4e23807E5e370C07577Dd152,0x432f962D8209781da23fB37b6B59ee15dE7d9841,20000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x38C0E76F1d17E572e46ae6F7E69b907348e4E3c4'},0xfe22d1ded2ac3d94f39a3314157ea054347faa7d676fe7b10b2149f775f46474,15104432,0x2b9b0a6bdd466226a5a1a74fd839925c9eb98c162c74e7ea425b56ae4dbb9895,143,86,0x38C0E76F1d17E572e46ae6F7E69b907348e4E3c4,2,0x2Ad0ED1621EaaB92C71f53DdE4BABa88e5C0BC44,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xFF2176A63Fe7064323C0E44B767f4672ba91041D'},0x560ff6b2fe94c7f43d07b7f700b00eddbe107590f1fc6365ec49a6e68adfa1ef,15104688,0xd4fd0ce1202c4dd884519c43ece60819af5d55f9599201042a8a9ef86828dafc,152,80,0xFF2176A63Fe7064323C0E44B767f4672ba91041D,2,0xda64C62254E6ffE6783Dd00472559A1744512846,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,2000000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xaeCDf174eacDd377033C51Ee1D09dCADB1a95980'},0xd3d8d705fb9ce840901fd1901af9a3d2608c5376da8da99017cf88fbe352aae4,15104806,0xa4dabc5a6a2cb612d2dc118ead04cef5729d6ee841c23a24d4f440a3c3357a51,205,126,0xaeCDf174eacDd377033C51Ee1D09dCADB1a95980,2,0x91A4Ac1ad21fC9d3CF2d34190A1E78FD51C4712f,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,500000000000000,2500000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6eA7e40230E1113b81Dd8dD69f177521ab101C33'},0x25af6603a723809184640f2653bb3e4792aad8227cfc3a996d1d8fa789432f59,15104908,0x97ba6d89727ae85a61e84c719eaf614771eac739e8cc3ff0cbf6e2d92fe1fdd5,203,91,0x6eA7e40230E1113b81Dd8dD69f177521ab101C33,2,0x43c99DeA48b3e23Dfe4CDBa9Ff1e3BcC595c9428,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,100000000000000000,10000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6538F82B544faf39E696e8A8Dd18AA6De8112d13'},0x09ba22f8a7d7acff0a87e0357685448ac4ff04aa2e775d68e7b4c92f4103c495,15104949,0x472dc2afe8bd67a9d7034f481139324f1213631d808ca13047dc25ba05156c8b,75,40,0x6538F82B544faf39E696e8A8Dd18AA6De8112d13,2,0x43c99DeA48b3e23Dfe4CDBa9Ff1e3BcC595c9428,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,100000000000000000,10000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x8B777C75CcDcbB6f2047c2E7B3aC3e915F482322'},0xeb8b446d2fb3e30d90d361ec61b7e07cab1d61428ec5ee5f8433006e82d49207,15105173,0xbd51bfcc3a549d017aa565c660d3794ba0622b53e17db3e7d4200245d2090b50,147,66,0x8B777C75CcDcbB6f2047c2E7B3aC3e915F482322,2,0x213f2151EC585dA25533f96D30c61624442E8f99,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,10000000000000000,10000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xc2d38B8aD3FBd0b454b4C6365A3616f7354A15d9'},0x53d418ac782404855bc0febb9308b59d3c29724094af37aa34af6b1d07e8b905,15105790,0xfe423cb00b089203d2260e4dae7c678ab2eafdce3ab662f1d414ce90b603b4bb,126,67,0xc2d38B8aD3FBd0b454b4C6365A3616f7354A15d9,2,0x4923017F3B7fAC4e096b46e401c0662F0B7E393f,0x432f962D8209781da23fB37b6B59ee15dE7d9841,30000000000000000,1040000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x4B9E970a78d4F00E78DdD4fD2F683B99350aEa9e'},0x14a12dedc4ee0ba92c025f9b2993de758876bdb2ee60031650d6ef7ea1c1fc75,15106121,0x995ede8e61a788bb79ab609f67b24fdc3f82a108c0ad55817ff5af0558c4b72a,180,130,0x4B9E970a78d4F00E78DdD4fD2F683B99350aEa9e,2,0x1cBB182322Aee8ce9F4F1f98d7460173ee30Af1F,0x432f962D8209781da23fB37b6B59ee15dE7d9841,100000000000000000,1750000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x24979C90855a737911D26fBB78b1465019e13e08'},0xdc97e1dde5076b2ae82fea6a691f05c3d6d4ed5f7cd60a5912a07f9ac198b643,15106448,0x94fa705021ac27fd5dcfed4011595d8ba0b394e6befb383b9b6275f7e75cefab,93,9,0x24979C90855a737911D26fBB78b1465019e13e08,2,0x9690b63Eb85467BE5267A3603f770589Ab12Dc95,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1020000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6E473feb9971C7c0d2fCF4fa368B281E8393350a'},0x353f8e07c44e437808a9edcd745d296d8dcc618348e8e098c516e26ddbf070e1,15106929,0xae18b3a40c66f2c03c369b36b3ae35bd5f6a129557a50c7f3f71affc6fe1bbb9,136,144,0x6E473feb9971C7c0d2fCF4fa368B281E8393350a,2,0xF8C18Df7509c03b45e6247b2b9E73fcaDEF24dd6,0x432f962D8209781da23fB37b6B59ee15dE7d9841,25000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xc467511e987D0AA237C4137569044aef0856a5Cf'},0xcb2623a84780a65c3eba49aa2db0d82a4e3eddaf4f551c84e6b3c5102410075f,15106987,0x14e99bf5354d25605f6abefa58683b8e435fa54cf944ad3e1668d31837054159,99,28,0xc467511e987D0AA237C4137569044aef0856a5Cf,2,0x9fdb31F8CE3cB8400C7cCb2299492F2A498330a4,0x432f962D8209781da23fB37b6B59ee15dE7d9841,5000000000000000,1150000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x42103221B4873aA88Ef942eeb3305444ccfA71bb'},0x957006591e017a156e50d3feb13cdab5df5e8537c30d47d279a5b4144f338fa7,15108039,0x26889db53b6aba4be4a190fd6110a5eb32f12e3ad264592446357f029c9eb28f,256,106,0x42103221B4873aA88Ef942eeb3305444ccfA71bb,2,0x2CA113E1aA37d83662A1D3F84e209f7068700fa6,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000000,1010000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x936677708c7A415a4add30F179B11D1A5411e46b'},0x7c79c75f60a7d9829c166b002d478064b12bd7e7e1e9b1c25f91fa4f3f15e8f2,15108189,0xcf70f4610004d95eb647e9a2a64a8f8c13de067a71830671c1acbb53b4282086,195,104,0x936677708c7A415a4add30F179B11D1A5411e46b,2,0x57f1887a8BF19b14fC0dF6Fd9B2acc9Af147eA85,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,10000000000000000,0
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6CD64E42BA4d36165aD5f2E9A81eb3b4540bD74d'},0xa1b028390c82226b22d66a919cc766176a7420813f1d54e0016d4932ddb2363e,15110163,0x4973b05a09e9edbd909814b632ce06f5a81701f24b3ae4eaaa2a7e90d5e99f95,231,89,0x6CD64E42BA4d36165aD5f2E9A81eb3b4540bD74d,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0x432f962D8209781da23fB37b6B59ee15dE7d9841,5000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xeAe58D744E4694F342fD64Fe61d436b36efb93de'},0xa388e80c494399d57d2b785c8960efdd629b68fbf91827531d69b45161fca83f,15111009,0xce153a42b2f67f15063846b46656d3563d72077c06650036a31f86c2071bb67a,144,107,0xeAe58D744E4694F342fD64Fe61d436b36efb93de,2,0x5759110402AA65241FD03435646aFD01a91Ab948,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,100000000000000000,7000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xb5a2CE93216B96b1533D1F7f176F443BF5A74b32'},0x66b170c960debb7d128fb1fd386be0cc7621f9f3acee51b755a6ef89a5ebac18,15111508,0xbb205d45cc96091b4bfb4e117bf7740ed478217eed62d3ba3575fe23b978c1d4,58,4,0xb5a2CE93216B96b1533D1F7f176F443BF5A74b32,2,0xA97D3Eb991303CF3b9B759bD026BaCB55256E9dB,0x432f962D8209781da23fB37b6B59ee15dE7d9841,30000000000000000,1050000000000000000
